sekse,cgebland,lnvgalguz,leeftijd,lftinsz1inclvtt,delcuziv,dichtheid,vggev,vgtaak,vgboete,vgtrans,vggeweld,vgzeden,vgvermg,vgvermgng,vgvernoo,vgopium,vgverkeer,vgoverig,zvermg,zvermgng,zopium,zvernoo,zverkeer,zoverig,zzeden,dum1120,dum21plus,lft2,rec4
0,1,2.079441542,27.86470638,15.91238877,1,0.7351488420000001,0,0,1,2,1,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,47.00763459,1
0,1,0.693147181,35.25222916,32.080951500000005,1,0.489627103,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.282291799,1
0,1,1.386294361,23.68514716,13.67636313,1,0.522024579,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,121.7882329,0
1,1,0.693147181,31.56779413,26.25051335,1,0.397864243,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.942188671,0
0,1,2.63905733,39.40041068,15.96471839,1,0.0,2,1,2,6,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,21.89765391,1
0,5,0.0,20.86847647,20.86847647,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.8901299,0
0,1,1.386294361,21.00205339,13.70538599,5,0.6013243460000001,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,188.2072398,1
0,6,1.386294361,22.20327873,19.38112002,1,0.885943994,0,0,0,3,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,156.6912869,0
0,1,1.945910149,33.87991118,15.98381531,1,0.5634943729999999,2,0,3,1,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0.707292081,0
0,1,3.33220451,29.67578691,14.62833676,1,0.0,4,1,4,2,5,0,0,13,3,0,5,0,0,0,0,0,0,0,0,0,1,25.45334535,1
0,1,0.693147181,53.14810749,26.71113003,1,0.190911402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.5613212,0
0,1,0.0,24.85604285,24.85604285,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.31575701,0
0,1,0.693147181,18.9837263,16.94718787,1,0.573866152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,247.6591953,0
0,7,0.693147181,25.32785763,23.76454483,3,0.624595998,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88.22957868,1
1,1,0.0,35.46426126,35.46426126,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552559544,0
0,1,1.945910149,24.9970603,13.30869268,1,0.6876583940000001,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.55340409,0
0,1,2.079441542,23.4770705,17.76177206,1,1.020977946,1,0,2,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,126.4241013,1
1,1,0.0,33.37631246,33.37631246,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.807963436,0
0,1,1.386294361,23.91512663,16.33616828,1,0.591348293,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,116.7651222,0
0,7,0.0,23.92607803,23.92607803,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.528565,0
0,1,2.302585093,29.27036277,12.7008898,1,0.7157179140000001,0,2,2,0,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,29.70854982,0
0,4,1.098612289,54.9315806,26.40930869,1,0.260279588,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,408.4708923,0
0,5,2.302585093,26.81177276,18.58179329,6,0.987463126,1,1,3,2,3,0,0,1,3,3,0,1,0,0,1,1,0,0,0,0,0,62.55457475,0
0,1,1.386294361,36.09856263,15.23557149,1,0.370429733,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.897905367,1
0,7,0.0,36.22450376,36.22450376,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.260770855,0
0,6,1.386294361,32.89745656,19.17043121,1,0.451339258,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3250107860000004,0
0,1,1.098612289,16.91444216,14.99794661,1,0.828102963,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,317.07057339999994,1
0,1,0.693147181,21.08966461,20.67189603,1,0.839841488,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185.8110625,0
0,1,1.098612289,23.75511208,20.79483779,1,0.710644443,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120.2488943,0
0,1,1.609437912,48.44477685,19.81135682,1,0.367399962,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,188.3443082,1
0,1,2.079441542,19.4668746,14.81375044,1,1.112768333,1,1,0,1,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,232.6858328,1
0,1,0.693147181,42.92414867,21.71115674,1,0.212176104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67.29299723,0
0,1,0.693147181,26.98472526,19.918092,1,0.352090124,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59.84867442,0
0,1,1.098612289,36.93811446,24.90622861,1,0.391752128,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.9159611960000005,0
0,3,2.079441542,29.54660282,19.98743998,1,0.814205959,1,1,3,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,26.77353521,0
1,1,0.0,39.11197395,39.11197395,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.28137438,0
0,1,1.386294361,30.5596919,23.43396326,1,0.6076163760000001,1,0,1,1,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,17.31580073,1
0,5,0.0,32.09039078,32.08213552,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.919672237,1
0,1,0.693147181,19.80662554,19.09307298,1,0.7639259909999999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,222.4361127,1
0,1,1.098612289,20.30008252,15.01476491,1,0.564093874,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,207.9604893,0
0,3,4.110873863999998,28.92539357,12.7949545,1,0.0,19,0,2,0,20,0,8,31,15,0,0,2,0,1,0,0,0,0,0,0,1,33.58810075,1
0,1,0.693147181,18.20123203,17.33756585,1,0.732514013,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.9000167,0
0,1,2.7080502010000003,32.78850103,13.95208761,4,0.0,2,1,3,2,1,0,0,8,1,1,3,0,0,1,0,0,0,0,0,1,0,3.734234454,1
0,1,0.0,19.20328542,19.20328542,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.7969136,0
0,1,2.772588722,52.607059,24.99228839,1,0.0,6,0,8,0,1,0,0,5,2,0,7,0,0,0,0,0,0,0,0,1,0,319.9140481,1
0,3,0.0,33.39545035,33.39545035,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7568638680000002,1
1,2,0.0,28.1320852,28.1320852,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.41271454,0
0,1,1.609437912,30.88327953,19.89674747,1,0.577674531,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,14.72746725,0
0,1,1.609437912,34.54346338,23.93578447,1,0.5870259529999999,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.031490059,1
0,7,0.693147181,45.44558522,34.1026694,1,0.284636845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0184919,1
0,1,0.0,69.03189603,69.03189603,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177.243229,0
1,7,0.0,36.488074,36.488074,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.122841148,0
0,4,1.098612289,39.26625599,26.45859001,1,0.380587799,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.66009956,0
0,1,0.0,19.16645255,19.16645255,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.9413881,0
0,1,1.386294361,18.94117312,15.25121169,4,0.79979004,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,249.0003409,0
0,7,0.0,26.10377373,26.10377373,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74.25517126,0
0,1,1.386294361,45.91072613,23.466119100000004,1,0.357716645,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,125.2118113,1
0,3,2.564949357,27.24420317,13.71663244,1,0.0,0,1,2,0,2,0,0,5,2,1,0,2,0,0,0,0,0,0,0,1,0,55.90126113,0
0,1,1.098612289,47.05544148,22.39101462,1,0.279157444,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,152.1404752,0
0,4,2.833213344,26.34907598,16.79123888,1,0.0,6,2,2,0,3,0,1,8,3,4,1,0,0,0,0,0,0,0,0,1,0,70.08773497,0
0,1,1.609437912,21.30869268,16.80868346,1,0.8528021509999999,1,2,1,1,1,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,179.88778190000005,1
1,1,1.609437912,30.55666267,17.59890486,1,0.53533072,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.34102047,0
0,7,0.0,23.57289528,23.57289528,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.2784054,1
1,4,1.386294361,27.58932238,18.04517454,1,0.5334023,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50.85965272,0
0,4,1.386294361,49.33059548,38.0807666,4,0.494875116,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,213.442683,0
0,6,0.0,32.86256192,32.86256192,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4534864560000003,0
0,1,0.693147181,26.40109514,22.49126214,1,0.451301357,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69.21944852,1
0,2,2.772588722,29.08145106,13.78234086,1,0.0,0,4,2,1,0,0,0,5,2,5,0,1,0,0,0,0,0,0,0,1,0,31.80358472,1
0,5,1.386294361,31.50905367,23.22158326,1,0.56834482,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.31607099,1
0,7,1.945910149,29.36344969,17.90905934,1,0.694087764,0,1,1,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,28.70246416,1
0,1,0.693147181,40.92265572,20.54209446,1,0.216267096,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.46155359,0
0,1,1.609437912,19.66901298,16.83740155,5,1.02173734,1,0,0,0,1,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,226.5598377,1
0,6,0.0,28.8530239,28.8530239,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.43217843,0
0,1,0.0,27.9503665,27.9503665,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.84036439,0
0,1,2.7080502010000003,38.95692705,14.15128479,4,0.0,0,3,9,0,3,0,0,4,3,0,7,0,0,1,0,1,0,0,0,1,0,17.94377463,0
0,1,2.564949357,25.19779799,20.3367937,1,0.0,4,2,7,0,2,1,0,8,0,0,2,1,0,0,0,0,0,0,0,1,0,90.68981018,1
0,1,1.098612289,40.48132887,15.137577,1,0.275534626,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,33.18233611,1
0,5,0.693147181,69.99702481,52.83778234,1,0.234666522,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1244.403728,0
0,5,1.609437912,38.78894162,36.7063655,1,1.13912948,0,0,1,3,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,16.54881806,0
0,7,2.7080502010000003,22.78161153,16.295457199999998,1,0.0,3,2,0,0,4,0,0,4,3,3,0,6,0,0,0,0,0,1,0,1,0,142.5470334,0
0,1,1.386294361,57.40451745,48.99931554,1,0.564776432,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,514.5456948,0
0,1,1.098612289,38.03696099,17.48170609,1,0.304605974,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.99614263,1
0,5,1.791759469,21.4879334,14.80803889,1,0.806877072,0,0,2,2,1,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,175.1118753,0
0,1,1.386294361,41.47312606,32.50316298,1,0.54854701,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,45.59231687,1
0,1,0.0,19.66324435,19.66324435,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,226.7335286,1
0,4,1.386294361,33.44832307,16.78302533,1,0.412097658,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.619497269,0
0,1,3.828641396,56.7496476,16.5000757,1,0.0,16,3,13,0,12,0,0,15,8,0,16,3,0,0,0,1,0,0,0,0,1,485.264938,1
0,2,1.098612289,30.07255305,26.52509719,1,0.663178979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.60729457,1
0,1,0.0,18.58276555,18.58276555,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.4399571,1
0,6,3.526360525,31.34291581,15.78714294,1,0.0,11,2,1,0,8,1,0,21,6,0,0,1,0,0,0,0,0,0,0,0,1,11.41089721,0
0,1,0.0,32.02599364,32.02599364,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.262616027000001,0
1,1,0.0,29.295321,29.295321,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.43710026,0
0,4,2.48490665,23.03080082,13.73241283,1,0.0,1,2,1,0,0,1,2,6,5,0,0,1,0,0,0,0,0,0,0,1,0,136.6588342,0
0,1,1.609437912,19.39914816,16.65212903,1,1.033206287,2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,234.7566238,1
0,5,0.0,25.70841889,25.70841889,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.22513597,0
0,5,3.713572067,35.4880219,16.58808002,1,0.0,6,2,1,1,0,0,2,23,2,6,1,6,0,0,0,0,0,0,0,0,1,0.588448757,0
0,7,0.0,36.85968515,36.85968515,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.574325911,0
0,1,1.386294361,48.48217158,23.69883641,1,0.34110735200000003,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,189.3721067,1
0,1,1.945910149,46.9486653,25.98494182,1,0.522664065,0,0,4,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,149.5178097,0
0,1,0.0,28.16974675,28.16974675,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,42.9178417,0
0,1,2.48490665,20.46488313,16.427285,1,0.0,2,0,0,0,4,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,203.23452340000003,0
0,1,2.995732274,41.74226459,20.16427105,1,0.0,0,1,4,2,4,0,0,7,1,0,0,4,0,0,0,0,0,0,0,1,0,49.29931121,1
0,1,0.693147181,51.98088182,23.44038371,1,0.183988675,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,297.906359,0
0,5,0.693147181,65.71663244,44.6899384,1,0.213071489,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960.7343284,0
0,1,0.0,68.00753102,68.00753102,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.998622,0
0,1,2.197224577,44.7118412,22.30044503,1,0.584563018,0,0,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,99.81855116,0
0,1,1.609437912,44.95003422,20.30116359,1,0.394907946,0,0,1,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,104.6348235,0
0,1,2.197224577,26.46654353,22.16430061,1,1.228330352,1,0,5,0,0,0,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,68.13469408,1
0,1,0.0,38.56810404,38.56810404,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.80084221,0
0,1,1.386294361,64.00273785,35.91786448,1,0.321164133,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,857.4249875,0
0,1,1.098612289,19.44421629,14.48569052,1,0.579356104,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,233.377608,0
0,1,1.609437912,21.12886389,18.420260100000004,1,1.038543703,0,1,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,184.7439286,1
0,1,1.386294361,51.87630517,31.86003134,1,0.377818107,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,294.3073169,0
0,1,0.0,19.2693657,19.2693657,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.7504613,0
0,1,0.693147181,32.99518582,19.8110883,8,0.265521165,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.978150753,1
1,1,0.0,22.12464519,22.12464519,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.66608280000003,0
0,2,2.079441542,31.44861932,15.81495972,1,0.648716755,0,1,3,1,0,0,0,2,0,1,1,4,0,0,0,0,0,0,0,0,0,10.70793713,1
0,1,0.0,38.06813604,38.06813604,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2038702,0
0,1,0.0,41.60625938,41.60625938,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.40792914,0
0,7,0.0,20.56749693,20.56749693,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.3193215,0
0,1,0.693147181,20.14510609,13.0629668,5,0.35175221,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,212.454286,0
0,3,2.63905733,48.26283368,31.95345654,1,0.0,4,2,4,0,0,0,0,9,2,0,1,0,0,0,0,0,0,0,0,1,0,183.3834865,0
0,1,0.0,26.62286105,26.62286105,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65.57852251,0
0,1,1.609437912,30.23408624,21.82945452,1,0.65216742,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.13165712,1
0,1,0.693147181,42.05886379,37.89005659,1,0.43985024,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,53.84545188,0
0,1,0.0,25.91101985,25.91101985,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.6143013,0
0,1,0.693147181,27.00555305,22.4717348,1,0.425096524,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,59.52685267,0
0,1,0.0,50.98151951,50.98151951,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.407169,0
0,1,1.386294361,38.38972808,19.50995991,1,0.388467749,0,1,1,2,1,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,13.46016915,1
0,1,1.791759469,52.21081451,27.91786448,1,0.444616176,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,305.8964881,0
0,5,0.0,22.2287878,22.2287878,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,156.053311,0
0,1,0.0,49.83162218,49.83162218,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.3333878,0
0,1,1.098612289,39.59206023,18.4900513,1,0.300814747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.72802893,0
0,1,0.0,20.71731691,20.71731691,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.100837,1
0,1,1.609437912,24.21348097,17.39863526,1,0.7154343559999999,0,0,1,3,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,110.4062281,1
0,7,0.693147181,43.11841205,42.32211876,5,0.74612463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,70.51791019,1
0,1,2.302585093,43.93075399,19.86272289,1,0.599185289,1,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,84.82108321,0
0,6,0.0,20.94455852,20.94455852,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,189.788074,0
0,1,0.0,76.11845587,76.11845587,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713.756161,0
0,1,0.693147181,31.72245481,16.22848277,1,0.246227963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.990780082,0
0,1,1.386294361,65.80432349,34.91927475,1,0.306737649,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,966.1781115,0
0,1,4.234106505,48.65160849,17.60164271,1,0.0,20,5,7,0,4,0,0,49,8,3,4,0,0,0,0,0,0,0,0,0,1,194.064144,1
0,1,2.079441542,31.85003422,13.908282,1,0.60790952,0,0,0,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8.241972317,1
0,2,2.197224577,27.47433265,17.23576058,1,0.843702675,0,1,1,0,3,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,52.51299586,1
0,1,1.098612289,47.21697467,19.08563107,1,0.26202018,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,156.15143830000005,0
0,1,1.386294361,30.13558823,20.19151101,1,0.5235655379999999,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,21.02524699,0
0,2,2.63905733,20.85321029,13.7871642,1,0.0,4,4,2,0,4,0,2,4,5,0,0,2,0,0,0,1,0,1,0,1,0,192.3133107,1
0,1,1.945910149,32.25079223,15.8704423,1,0.587552079,2,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6.101520144,1
0,1,0.0,46.29837738,46.29837738,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.03757109999998,0
0,2,0.693147181,30.78439425,18.28754173,1,0.27219726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.49621739,0
0,3,3.295836866,28.99657769,14.58453114,3,0.0,6,2,3,1,12,0,3,11,8,0,5,3,1,1,0,0,0,1,1,0,1,32.76806935,1
0,1,1.098612289,28.87931547,20.98130685,1,0.474098506,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,34.12431734,1
0,1,0.693147181,30.40657084,15.20375399,1,0.2484304,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.61358938,0
1,2,0.0,39.36955161,38.23181585,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.60979665,0
0,1,0.0,42.94916109,42.94916109,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.70398819,0
0,1,2.7080502010000003,21.77412731,12.52001667,4,0.0,8,3,1,1,2,2,2,10,2,0,1,0,0,1,0,0,1,0,0,1,0,167.6193831,0
0,1,1.386294361,27.77823409,21.70696225,1,0.6513461660000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.20085668,0
0,4,1.386294361,31.24537329,26.34907598,1,0.713297892,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,12.07940943,0
0,1,2.197224577,54.72142368,29.01938056,1,0.54735961,0,1,3,2,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,400.0202369,0
0,1,0.693147181,41.51950719,20.85612277,1,0.214850737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.22081811,0
0,1,0.693147181,19.96440794,17.74624103,1,0.557436905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.75458230000004,0
0,1,1.791759469,34.85831622,17.59069131,1,0.5231713579999999,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.018878336000000003,0
0,6,0.0,23.8081805,23.8081805,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.0878346,0
0,1,2.079441542,26.37097878,16.65982204,1,0.808408428,1,1,2,1,2,0,1,1,3,0,0,2,0,0,0,0,0,0,0,0,0,69.72148104,0
0,7,0.693147181,47.61396304,41.50398905,1,0.375029986,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166.2306164,0
0,1,0.0,21.82551718,21.82551718,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.2913562,0
1,1,0.693147181,22.98842038,16.33988722,1,0.361585431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.6514949,0
0,1,1.791759469,50.49535975,22.03971915,1,0.412003368,3,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,248.8330201,0
0,1,3.135494216,36.67170647,15.46961958,3,0.0,4,2,7,0,2,0,0,17,4,0,1,1,1,0,0,0,0,0,0,0,1,3.805576556,1
1,1,0.0,41.37857759,41.37857759,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.32443427,0
1,1,0.0,31.49936763,31.49936763,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.37838526,0
0,1,0.693147181,19.99805787,18.95013192,1,0.6987838759999999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.7626036,0
0,1,1.791759469,64.35716829,37.68168425,1,0.425047425,3,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,878.3073450999998,0
0,1,1.945910149,33.53867214,13.02736412,1,0.528131675,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.397704715,0
